gene,noFMT_2_ileum
gene_4253786,10072
gene_3582062,10071
gene_4452368,10062
gene_3859151,10005
gene_2985365,9980
gene_4607190,9966
gene_4285981,9965
gene_2207959,9952
gene_3122280,9945
gene_4328904,9939
gene_3813131,9928
gene_4633114,9926
gene_4015697,9923
DSM22607_4_GL0243623,9912
gene_3491307,9906
gene_4316716,9882
gene_4498628,9873
gene_3319848,9846
gene_3735792,9830
gene_3559517,9811
gene_4022999,9810
gene_3160558,9798
gene_4348082,9793
gene_4188448,9778
gene_3534883,9777
gene_2414908,9773
gene_2958888,9771
gene_4548238,9767
gene_4134797,9757
gene_3335160,9747
gene_4306017,9745
gene_4129389,9721
gene_4437344,9711
gene_4354034,9653
gene_4631316,9625
gene_3916745,9617
gene_4443822,9609
gene_2505865,9540
gene_4237820,9538
gene_2444978,9522
gene_3251442,9484
gene_3422684,9467
gene_4619635,9421
gene_3874223,9421
gene_3295179,9419
gene_4441498,9380
gene_4198066,9375
gene_2936220,9348
gene_4158662,9340
gene_4491746,9335
gene_3630332,9314
gene_3575376,9313
gene_4560520,9303
gene_3573009,9278
gene_4076446,9273
gene_4274460,9266
gene_2839877,9242
gene_3609578,9240
gene_4517788,9226
gene_3573195,9207
gene_4442443,9144
gene_4477933,9116
gene_4124058,9103
gene_4632766,9093
gene_4277213,9090
gene_3577630,9086
gene_3701052,9073
gene_4474332,9072
gene_3171902,9062
gene_3737321,9058
gene_2751765,9048
gene_2396716,9032
gene_4008014,9017
gene_2624757,9017
gene_4034762,8993
gene_3910851,8991
gene_4593768,8991
Food_11_GL0357206,8978
gene_3371392,8955
gene_4536800,8934
gene_4059760,8931
gene_4629999,8906
gene_3843954,8903
gene_3222669,8902
gene_2738378,8883
gene_4089109,8850
gene_4409697,8839
gene_3753724,8837
gene_3308769,8835
gene_3420703,8827
gene_3507903,8824
gene_4437088,8817
gene_3979571,8810
gene_4186093,8790
gene_3916811,8788
gene_3729402,8786
gene_3928063,8781
gene_4318733,8777
gene_3952487,8766
gene_3283102,8757
gene_3771904,8751
gene_3407587,8693
gene_3814702,8639
gene_4238847,8623
gene_2759629,8615
gene_4207445,8583
gene_3742308,8579
gene_3835984,8573
gene_3296140,8572
gene_3087064,8559
gene_3764832,8550
gene_3761008,8545
gene_3957926,8529
gene_3839417,8527
gene_3614375,8515
gene_4084315,8501
gene_4117233,8499
gene_2579591,8498
gene_3840202,8459
gene_2554635,8459
gene_4506981,8412
gene_4194280,8392
gene_4050349,8371
gene_4631408,8363
gene_3284991,8349
gene_4325564,8337
gene_4602026,8336
HF-F_2_GL0008562,8296
gene_4374499,8281
gene_4551145,8267
gene_4613965,8247
gene_2864658,8243
gene_3860130,8243
gene_3487896,8220
gene_2187964,8215
gene_3024445,8210
gene_3877033,8209
gene_3757682,8158
gene_3783768,8154
gene_4589746,8126
gene_4375749,8123
gene_3154440,8110
gene_4292228,8108
gene_3397605,8107
gene_3360102,8085
gene_3441169,8081
gene_3759426,8081
gene_4437326,8041
gene_3070690,8037
gene_2684484,8035
gene_3342270,8033
gene_4228096,8031
gene_3778329,8030
gene_4580879,7971
gene_3952481,7955
gene_3688763,7948
gene_4562113,7940
gene_3357055,7922
gene_3236789,7917
gene_4280422,7885
gene_3611061,7832
gene_4110883,7822
gene_4510842,7804
gene_4480472,7777
gene_3422685,7712
gene_3061667,7706
gene_3919807,7703
gene_4367958,7697
gene_4370760,7686
gene_4561988,7654
gene_4333933,7640
gene_4257004,7638
gene_4214931,7630
gene_2564296,7627
gene_3584310,7627
gene_4471424,7602
gene_4000393,7595
gene_4365283,7579
gene_2204013,7567
gene_2801116,7554
gene_4103030,7530
gene_3331960,7518
gene_4084415,7497
gene_3788614,7487
gene_3195928,7479
gene_3840831,7475
gene_4169248,7461
gene_4023574,7445
gene_4499199,7409
gene_3754200,7399
gene_4512223,7346
gene_3794844,7333
gene_2598436,7328
gene_3576320,7316
gene_3739292,7302
gene_3963550,7299
gene_4544603,7262
gene_4401875,7163
gene_4314512,7156
gene_3703836,7137
gene_3940464,7131
gene_2801242,7099
gene_3020242,7067
gene_3507312,7058
gene_4593553,7048
gene_4258903,7034
gene_3924852,7010
gene_3219872,7008
gene_3951783,6994
gene_4043107,6984
gene_2877394,6975
gene_3365449,6939
gene_3203716,6906
gene_3616404,6881
gene_3924558,6827
gene_3909592,6825
gene_4411896,6823
gene_4296261,6821
gene_4540846,6819
gene_4393318,6813
gene_4397118,6799
gene_4183607,6728
gene_4468469,6724
gene_2073551,6697
gene_4498685,6695
gene_3399198,6689
gene_4216454,6671
gene_4502920,6662
gene_4061037,6661
gene_4384710,6646
gene_3449131,6643
gene_4364997,6628
gene_4242330,6614
gene_3770444,6614
gene_2589919,6603
gene_3823489,6599
gene_3994719,6594
gene_3847449,6591
gene_2884174,6569
gene_4172387,6554
gene_2655864,6548
HF-F_4_GL0315444,6529
gene_4445555,6508
gene_3197931,6505
gene_2267147,6474
gene_1165785,6448
gene_4058580,6440
gene_3489285,6436
gene_4560857,6395
gene_3062715,6389
gene_4351018,6379
gene_4216501,6373
gene_3696814,6363
gene_4185014,6340
gene_4015660,6313
gene_4541878,6313
gene_3990632,6303
gene_4273003,6284
gene_4181212,6276
gene_4428354,6233
gene_3788687,6227
gene_4623413,6209
gene_4328530,6192
gene_3967584,6179
gene_3811695,6174
gene_4130075,6171
gene_4373423,6159
gene_4151988,6157
gene_3889287,6152
gene_2920034,6147
gene_1941510,6111
gene_2021737,6111
gene_2135555,6100
gene_3858975,6098
gene_2807698,6091
gene_3750879,6068
gene_4089213,6062
gene_4290748,6056
gene_2611139,6044
gene_4535067,6038
gene_4536111,6024
gene_4342427,6019
gene_4600913,5997
gene_2660287,5992
gene_4287701,5987
gene_4264963,5984
gene_4358785,5979
gene_4375748,5972
gene_4390929,5946
gene_4162304,5920
gene_3745320,5904
gene_2967397,5903
gene_4362721,5886
gene_4030026,5868
gene_4611582,5829
gene_3325611,5828
gene_2709517,5826
gene_3768436,5799
gene_2698357,5794
gene_4515345,5793
gene_3990386,5775
gene_2476692,5743
gene_3972840,5717
gene_3364519,5682
gene_3823424,5660
gene_4279980,5656
gene_3188393,5647
gene_3989276,5634
gene_3314060,5633
gene_2788208,5611
gene_4574498,5590
gene_3616119,5577
gene_4461645,5551
gene_3766831,5503
gene_4615558,5500
gene_4628721,5494
gene_4203001,5489
gene_4330099,5484
gene_4259576,5467
gene_3641927,5441
gene_3721413,5410
gene_2524915,5402
gene_2678024,5385
gene_4375326,5367
gene_4435083,5359
gene_3298039,5346
gene_3873644,5306
gene_1502962,5286
gene_4341527,5283
gene_4092115,5266
gene_3889728,5264
gene_4370459,5262
gene_4420865,5262
gene_4059908,5205
gene_2773699,5191
gene_4035484,5174
gene_3943715,5166
gene_4313014,5147
gene_4060894,5141
gene_2617804,5123
gene_2997011,5123
gene_4104838,5118
gene_3595036,5103
gene_3537486,5099
gene_3249174,5086
gene_4174056,5078
gene_4555675,5062
gene_2788830,5048
gene_4373426,5036
gene_4000699,5014
gene_4015698,5005
gene_2584443,4982
gene_3874153,4964
gene_4202278,4960
gene_4212152,4951
gene_3986268,4939
gene_4598258,4925
Group2-8A_GL0229637,4903
gene_4064017,4888
gene_2601849,4885
gene_4472124,4878
gene_3487488,4834
gene_3904656,4823
gene_4446143,4812
gene_4092853,4799
gene_4092677,4770
gene_4391556,4770
gene_4101749,4756
gene_4213637,4716
gene_3855165,4706
gene_3809061,4678
gene_4604793,4656
gene_4158073,4649
gene_4548444,4630
gene_4529898,4626
gene_3838998,4622
gene_4497718,4606
gene_3032579,4575
gene_3552221,4537
gene_4517544,4534
gene_4341592,4534
gene_4522995,4532
gene_2847665,4528
gene_3654226,4527
gene_4415572,4523
gene_3722866,4513
gene_3346227,4489
gene_4185632,4487
gene_3712372,4477
gene_3944439,4476
gene_4468583,4446
gene_4459673,4434
gene_3474815,4425
gene_4188445,4423
gene_4141481,4422
gene_4383205,4416
gene_4570571,4387
gene_4441422,4387
gene_4554458,4385
gene_3156566,4378
gene_4153794,4374
gene_2742702,4373
gene_4379000,4366
gene_2818634,4361
gene_3773662,4342
gene_4203266,4337
gene_4367625,4320
gene_4622983,4317
gene_3869922,4316
gene_3506278,4290
gene_3741646,4278
gene_4624891,4261
gene_4089021,4239
gene_4621326,4223
gene_3243515,4223
gene_3334043,4215
gene_2862978,4207
gene_2354909,4205
gene_4386247,4161
gene_3732078,4141
gene_4021956,4130
gene_3099512,4094
gene_3591157,4075
gene_4604275,4049
gene_3437138,4036
gene_3081265,4035
gene_2924220,4027
gene_3909470,4017
gene_4462152,4002
gene_1842198,3989
gene_3813420,3981
gene_3085907,3975
gene_3987264,3963
gene_1308757,3962
gene_3574736,3961
gene_4562189,3933
gene_4403330,3924
gene_4369583,3919
gene_3299601,3911
gene_4577484,3892
gene_4252021,3818
gene_4637644,3773
gene_1875936,3762
gene_4290312,3758
gene_3849227,3727
gene_4163167,3685
gene_4259615,3670
gene_3963551,3663
gene_3331625,3648
gene_2657736,3647
gene_3583869,3643
gene_3080780,3633
gene_4631309,3629
gene_3980150,3598
gene_4335797,3542
gene_4318549,3521
gene_4138698,3517
gene_4244737,3503
gene_4008420,3500
gene_1801273,3465
gene_4567892,3464
gene_2836084,3423
gene_4286093,3414
gene_3433474,3409
gene_3522274,3407
gene_4198065,3401
gene_4535336,3400
gene_3582945,3399
gene_4468467,3385
gene_3160105,3378
gene_3293372,3377
gene_3271489,3375
gene_3344040,3375
gene_4244735,3366
gene_3333521,3359
gene_4464421,3353
gene_3566605,3347
gene_4333890,3328
gene_4006380,3275
gene_4077529,3260
gene_3458484,3259
gene_4479686,3241
gene_2585850,3213
gene_4238188,3209
gene_4272797,3206
gene_3993766,3196
gene_3231474,3189
gene_3554812,3180
gene_3605400,3165
gene_3213514,3164
gene_3953890,3159
gene_4186579,3152
gene_4278302,3150
gene_4629151,3101
gene_3445883,3087
gene_4519626,3085
gene_4393951,3045
gene_2414653,3039
gene_4200765,3034
gene_3178868,3020
gene_2607397,3017
gene_3595151,3017
gene_4511255,3012
gene_4513491,3008
Food_11_GL0016298,2998
gene_3831271,2996
gene_4476415,2987
gene_3685063,2938
gene_4243841,2932
gene_4626145,2921
gene_4028612,2918
gene_4224045,2917
gene_3923781,2893
gene_4232289,2885
gene_4511254,2884
gene_3909116,2883
gene_3399418,2879
gene_4186822,2878
gene_4486366,2876
gene_3836223,2871
gene_4638513,2851
gene_4542451,2848
gene_4573592,2842
gene_3316083,2836
gene_4520988,2828
gene_3551526,2822
gene_4170541,2810
gene_3773062,2798
gene_4369413,2774
gene_540419,2767
gene_4050792,2766
gene_4560934,2746
gene_4635455,2738
gene_2656692,2728
gene_3755691,2717
gene_2907201,2707
gene_4203265,2682
gene_4212504,2681
gene_3052833,2670
gene_2124271,2653
gene_4077702,2640
gene_3589727,2628
gene_4639497,2624
gene_3853012,2623
gene_4344958,2610
gene_4252706,2602
gene_3612424,2584
gene_4031457,2579
gene_4439604,2546
gene_4100492,2531
gene_3495041,2529
gene_3481693,2520
G1-1A_GL0050052,2511
gene_4199689,2489
gene_4245204,2488
gene_4498466,2483
gene_2908450,2482
gene_2863323,2474
gene_3260888,2469
gene_4232255,2441
gene_2920033,2421
gene_4158231,2416
gene_3902047,2415
gene_3920373,2406
gene_4443023,2391
gene_3817704,2367
gene_3482988,2365
gene_2903645,2357
gene_4394567,2348
gene_4548235,2347
gene_3889558,2343
gene_4195443,2338
6-8_GL0029701,2333
gene_4021872,2327
gene_3354879,2323
gene_2730300,2317
gene_3223108,2316
gene_4629269,2304
gene_3955283,2283
gene_4035184,2276
gene_3804655,2245
gene_4299182,2233
gene_3544651,2232
gene_3702398,2210
gene_3798027,2210
gene_3518954,2179
gene_3942773,2176
gene_2027914,2168
gene_3971759,2162
gene_3347461,2160
gene_4574508,2153
gene_3152681,2152
gene_3950018,2141
gene_4634806,2138
gene_4009003,2120
gene_4058078,2109
gene_3380098,2094
gene_2507107,2091
gene_4559731,2084
gene_4516378,2084
gene_3224900,2083
gene_3965892,2080
gene_4182243,2059
gene_4189171,2051
gene_2669432,2050
gene_3232543,2047
gene_1681961,2045
gene_4564552,2042
gene_4094261,2032
gene_2672380,2012
gene_3751552,2011
gene_3978891,2009
gene_3748997,2009
gene_4529291,1993
gene_3546744,1966
gene_3289459,1962
Food_10_GL0066534,1959
gene_2898235,1945
gene_3675170,1934
gene_4058249,1930
gene_4501335,1906
gene_1026049,1901
gene_2930587,1898
gene_4343858,1895
gene_3937009,1886
gene_4076253,1882
gene_4087384,1880
gene_4442738,1879
gene_3798663,1875
gene_4268029,1866
gene_3554842,1865
gene_4064745,1858
gene_3284749,1850
gene_4394111,1826
gene_4329118,1824
gene_4295313,1824
gene_4074583,1823
gene_4399192,1820
gene_4303281,1813
gene_3126436,1811
gene_3438740,1800
gene_4484928,1793
gene_3491618,1783
gene_3712344,1783
gene_3577811,1775
gene_4420282,1758
gene_4020953,1754
gene_4622897,1750
gene_4349042,1734
gene_3852726,1732
gene_3016753,1725
gene_2525172,1710
gene_4389427,1706
gene_2497113,1693
gene_4226864,1679
gene_4177082,1660
gene_3041554,1657
gene_3403811,1655
gene_3992124,1651
gene_3697908,1650
gene_4064433,1644
4-8_GL0125181,1642
gene_4459324,1639
gene_4057972,1636
gene_2231849,1633
gene_3757065,1622
gene_4025479,1611
gene_2794976,1595
gene_3927039,1587
gene_4434977,1568
gene_4602381,1563
gene_3041983,1557
gene_4513554,1554
gene_2831467,1543
gene_3021686,1519
gene_4624516,1518
gene_3684336,1510
gene_3467498,1509
gene_4443621,1507
gene_4363993,1502
gene_3440799,1495
gene_2241564,1494
gene_3741661,1492
gene_4367740,1486
gene_3588741,1483
gene_2282922,1477
gene_2880591,1473
gene_4014243,1469
gene_4394921,1464
gene_4473505,1464
gene_3788612,1462
gene_4563424,1461
gene_4509480,1456
gene_4559652,1456
gene_3869451,1454
gene_3151780,1447
gene_4057995,1446
gene_2043202,1440
gene_3791683,1439
gene_2234702,1429
gene_2905494,1423
gene_3782006,1419
gene_3616543,1411
gene_4625526,1396
gene_3584278,1394
gene_3983201,1386
gene_3229463,1386
gene_3628386,1385
gene_4516870,1377
gene_4252019,1375
gene_4586369,1365
gene_2476695,1359
gene_4627868,1356
gene_3613912,1344
gene_4082457,1339
gene_3656247,1327
gene_4582584,1323
gene_3568808,1322
gene_3904347,1318
gene_4403189,1315
gene_3353168,1306
gene_3368895,1305
gene_1801269,1277
gene_4446246,1276
4-8_GL0068539,1270
gene_1801275,1264
gene_3308635,1263
gene_2635240,1250
gene_4257021,1241
gene_3214212,1230
gene_2828115,1213
gene_3488423,1205
gene_4615444,1197
DSM22607_3_GL0200065,1192
gene_4449852,1192
gene_4273994,1190
gene_2997683,1186
gene_3193873,1184
gene_3082409,1178
gene_4062643,1170
gene_3609243,1170
gene_3836026,1157
gene_3864243,1156
gene_3538811,1155
gene_2807419,1152
gene_3539583,1142
gene_1796315,1139
gene_3830293,1131
gene_4317045,1128
gene_4304291,1127
gene_4164545,1127
gene_2963520,1123
gene_2657919,1122
gene_3074511,1110
gene_3891795,1107
HF-S_8_GL0298285,1101
gene_4617002,1086
gene_4206593,1084
gene_2755000,1084
gene_3616451,1083
gene_4551605,1080
gene_3957808,1075
gene_4527402,1067
gene_4515011,1065
gene_1026056,1058
gene_2903631,1056
gene_3932088,1056
gene_4342136,1050
gene_4584537,1049
gene_3534764,1046
gene_2807420,1023
gene_4342290,1013
gene_1400312,1008
gene_3190542,1004
gene_4009577,1000
gene_4215693,999
gene_4020360,998
gene_3356230,994
gene_3114394,984
gene_2318072,982
10_GL0037899,980
gene_4267068,979
gene_4370791,975
gene_3326742,974
gene_2501807,972
gene_4308977,961
gene_3471869,951
gene_4213252,938
gene_2741080,938
gene_3793633,934
gene_3164615,934
gene_1925775,931
gene_4421225,930
gene_3703372,929
AF73-05_8_GL0386864,923
gene_4061258,917
gene_3620297,915
gene_4633015,907
gene_3604879,887
gene_2790845,885
gene_3003808,882
gene_1760260,879
gene_4338454,873
gene_3820861,872
gene_2723483,872
gene_3862166,868
gene_2999740,867
gene_2840538,860
gene_3210127,857
gene_3769439,854
gene_4380983,851
gene_3662133,847
gene_2906442,841
4-8_GL0043949,839
gene_3909959,839
gene_2664238,839
gene_3539584,838
gene_4369389,833
gene_4009578,827
gene_3455917,825
gene_2384494,823
gene_3818168,820
gene_4244922,819
27_GL0085325,818
gene_1875934,816
gene_2780734,813
gene_4386064,809
gene_3819288,809
HF-F_5_GL0101465,809
gene_3744795,806
gene_3158900,804
gene_3052830,804
gene_3501060,803
gene_4544681,803
gene_3507422,803
gene_1398152,802
gene_4362860,801
gene_2114564,798
gene_3823003,798
gene_1454868,797
gene_4124753,795
26_GL0055056,795
gene_4215562,784
gene_4019167,783
gene_3301025,769
gene_3850551,767
gene_4639379,764
gene_3661100,760
gene_4235143,760
gene_4549457,759
gene_3531789,757
gene_4052874,753
gene_2278439,738
gene_4285893,738
gene_4369128,735
gene_1454861,730
gene_4395181,728
gene_4307019,727
55_GL0085882,721
gene_4108298,720
gene_3052834,720
gene_3830901,717
gene_1567482,716
gene_4362502,714
gene_2997680,713
gene_4204923,712
gene_2466058,712
gene_4505023,709
gene_4432533,701
gene_4438284,694
gene_4382232,689
gene_4196444,688
19_GL0066769,687
gene_2965782,686
gene_4307020,684
gene_4327375,683
gene_3515490,676
gene_4528964,675
gene_4549766,671
gene_4363988,665
gene_1026051,663
gene_3380452,661
gene_4189210,657
gene_3349576,655
gene_3638798,653
1-6_GL0102647,650
gene_4323814,647
gene_4219713,647
gene_4444613,641
gene_1801276,640
gene_4182415,639
gene_3780544,637
gene_4108224,637
gene_3670379,632
gene_3997852,630
gene_4257775,628
gene_2013835,625
gene_4048194,618
gene_3736748,618
gene_3640591,615
gene_3024861,607
Food_9_GL0075663,605
gene_3104078,601
gene_3672613,596
gene_4298447,595
gene_4197547,590
gene_2617190,588
gene_4356000,585
gene_4553178,581
2-5_GL0025268,570
gene_2780731,569
gene_2737365,568
1-6_GL0074849,568
gene_4081333,564
gene_4474925,562
gene_1774068,560
6-7_GL0086369,552
gene_2297767,548
gene_4467483,548
gene_4179012,548
gene_3894916,547
Food_9_GL0258854,545
gene_4485090,542
gene_4323988,539
gene_4041898,534
gene_4225159,532
gene_2525173,531
gene_3213096,529
gene_3651492,528
gene_2934785,526
gene_1796314,519
gene_4071155,518
gene_4599246,518
gene_3458968,518
gene_4605576,515
gene_4633741,515
gene_4303363,511
gene_3794778,506
gene_2510662,505
gene_2101002,503
1-6_GL0033537,501
gene_3493358,500
gene_2076199,496
gene_4161183,496
gene_2913577,493
gene_3876454,492
gene_3938084,492
gene_3795087,490
gene_3210158,478
gene_4109858,474
gene_4395490,471
gene_3641099,470
gene_3805768,464
gene_4547668,463
gene_3677106,462
gene_4596176,462
gene_3262475,461
gene_4626845,460
gene_3146998,453
gene_2769485,452
gene_4225936,451
gene_4505013,451
gene_3840685,439
gene_4156421,435
gene_4453006,428
gene_3893000,426
gene_3140302,421
gene_3333401,418
gene_2834885,416
gene_2601444,411
gene_4024347,410
gene_4231814,407
gene_3654315,407
gene_3588998,406
gene_3867051,406
gene_4043050,404
gene_3629155,400
gene_3892366,397
gene_4294065,397
gene_4518001,396
gene_4479687,396
gene_1740551,391
gene_4619994,381
gene_3400449,379
gene_3779664,378
gene_4369201,378
gene_3771029,378
gene_2780400,376
gene_3629485,374
gene_3349577,370
gene_3586770,369
gene_3795525,366
gene_3978273,366
gene_3236790,364
gene_4616817,364
gene_1713605,364
gene_4282835,364
gene_2988546,363
gene_4464113,361
gene_3860177,360
gene_4340244,360
gene_3907388,359
gene_3373399,358
gene_4096661,353
gene_3470078,352
gene_2261200,350
gene_4003020,347
gene_4349316,343
gene_2925353,342
gene_3485452,340
gene_3536789,340
gene_4378964,339
gene_2963088,335
gene_4315702,333
gene_3339832,333
2-8_GL0023145,332
gene_4593240,329
gene_3997735,328
gene_3458979,327
gene_4591506,322
gene_4223916,322
gene_3144460,319
gene_3215897,317
gene_3958334,317
gene_4583895,315
gene_3287257,314
gene_3830378,311
gene_1621572,311
gene_4621657,309
gene_3051500,308
gene_3884617,306
gene_4012302,305
gene_3414628,304
gene_3983263,299
gene_3016708,299
